1,0,0,,,,,,,,,
,,,,,,,,,,,
0.205199115,-0.105088496,3.099416554,5.54E-05,22.35114504,37.22677596,23.8311684,22.35114504,1090,3,0,5.485655738
,,,,,,,,,,,
1,3,3,,,,,,,,,
,,,,,,,,,,,
0.149325626,-0.132947977,17.23424182,1.58E-05,26.40677966,46.85494223,29.30468876,26.40677966,730,3,0,5.934531451
,,,,,,,,,,,
1,3,4,,,,,,,,,
,,,,,,,,,,,
0.143598616,0.143598616,0.143598616,0.143598616,0.143598616,0.143598616,0.143598616,0.143598616,0.143598616,0.143598616,0.143598616,0.143598616
,,,,,,,,,,,
1,3,5,,,,,,,,,
,,,,,,,,,,,
0.208928571,-0.157142857,7.068829016,9.25E-05,24.32432432,33.11111111,22.97417417,24.32432432,298,2,0,5.122222222
,,,,,,,,,,,
1,3,6,,,,,,,,,
,,,,,,,,,,,
0.165505226,-0.108013937,4.757493006,0.000100159,29.65714286,33.71868979,25.35033306,29.65714286,350,2,0,5.21194605
,,,,,,,,,,,
1,3,7,,,,,,,,,
,,,,,,,,,,,
0.158227848,-0.084388186,3.285669788,0.00015578,28.08,36.18233618,25.70493447,28.08,254,1,0,5.407407407
,,,,,,,,,,,
1,3,8,,,,,,,,,
,,,,,,,,,,,
0.188888889,-0.12,4.48380588,0.000153086,20.16216216,38.87399464,23.61446272,20.16216216,290,3,0,5.477211796
,,,,,,,,,,,
1,3,9,,,,,,,,,
,,,,,,,,,,,
0.215346535,-0.079207921,2.163620471,0.000336977,15.65714286,41.97080292,23.05117831,15.65714286,230,4,0,5.773722628
,,,,,,,,,,,
1,4,0,,,,,,,,,
,,,,,,,,,,,
0.160276074,-0.154907975,58.70335012,4.12E-06,20.29126214,39.61722488,23.96339481,20.29126214,828,1,0,5.218181818
,,,,,,,,,,,
1,4,1,,,,,,,,,
,,,,,,,,,,,
0.189855072,-0.142028986,6.939248846,6.93E-05,29.94871795,37.5,26.97948718,29.94871795,438,2,0,5.154109589
,,,,,,,,,,,
1,4,2,,,,,,,,,
,,,,,,,,,,,
0.150690846,-0.135578584,18.94160375,6.53E-06,22.5497076,39.41908714,24.7875179,22.5497076,1520,2,0,5.263485477
,,,,,,,,,,,
1,4,3,,,,,,,,,
,,,,,,,,,,,
0.163194444,-0.12962963,8.72387802,3.88E-05,20.47887324,35.76341128,22.49691381,20.47887324,520,2,0,5.313617607
,,,,,,,,,,,
1,4,5,,,,,,,,,
,,,,,,,,,,,
0.186458333,-0.102083333,3.419712556,8.79E-05,23.04109589,39.12009512,24.86447641,23.04109589,658,1,0,5.379310345
,,,,,,,,,,,
1,4,6,,,,,,,,,
,,,,,,,,,,,
0.172552167,-0.133226324,7.775312489,3.16E-05,17.75221239,40.17946162,23.1726696,17.75221239,806,1,0,5.586241276
,,,,,,,,,,,
1,4,7,,,,,,,,,
,,,,,,,,,,,
0.214475432,-0.115537849,3.335536756,6.57E-05,21.4159292,38.92561983,24.13661962,21.4159292,942,2,0,5.391735537
,,,,,,,,,,,
1,4,8,,,,,,,,,
,,,,,,,,,,,
0.193359375,-0.17578125,20.9988054,1.14E-05,16.43708609,42.14343272,23.43220752,16.43708609,1046,1,0,5.28203062
,,,,,,,,,,,
1,4,9,,,,,,,,,
,,,,,,,,,,,
0.201670644,-0.07398568,2.158861597,0.000152369,23.8245614,44.32989691,27.26178332,23.8245614,602,2,0,5.773195876
,,,,,,,,,,,
1,5,0,,,,,,,,,
,,,,,,,,,,,
0.194526627,-0.167159763,13.21573331,2.02E-05,17.05185185,40.13900956,22.87634456,17.05185185,924,2,0,5.233709818
,,,,,,,,,,,
3,7,,,,,,,,,,
,,,,,,,,,,,
0.197989172,-0.095901005,2.87875968,7.90E-05,24.525,46.78899083,28.52559633,24.525,918,1,0,5.802752294
,,,,,,,,,,,
3,8,,,,,,,,,,
,,,,,,,,,,,
0.27402746,-0.116704805,2.483620577,9.00E-05,21.02068966,32.28346457,21.32166169,21.02068966,984,2,0,5.083333333
,,,,,,,,,,,
3,9,,,,,,,,,,
,,,,,,,,,,,
0.186078253,-0.122838944,4.884814843,2.88E-05,20.66285714,44.24778761,25.9642579,20.66285714,1600,1,0,5.565265487
,,,,,,,,,,,
4,0,,,,,,,,,,
,,,,,,,,,,,
0.302431611,-0.11550152,2.235760397,9.47E-05,20.02339181,34.81308411,21.93459037,20.02339181,1192,2,0,4.997663551
,,,,,,,,,,,
4,1,,,,,,,,,,
,,,,,,,,,,,
0.230945822,-0.093663912,2.364531271,6.30E-05,21.7005988,39.01766004,24.28730354,21.7005988,1414,1,0,5.27593819
,,,,,,,,,,,
4,2,,,,,,,,,,
,,,,,,,,,,,
0.231612903,-0.113548387,2.923472506,7.62E-05,23.5826087,36.43067847,24.00531486,23.5826087,988,2,0,5.208702065
,,,,,,,,,,,
4,3,,,,,,,,,,
,,,,,,,,,,,
0.189320388,-0.095145631,3.020586482,9.14E-05,17.50515464,40.87161366,23.35070732,17.50515464,694,2,0,5.341578327
,,,,,,,,,,,
4,5,,,,,,,,,,
,,,,,,,,,,,
0.213265306,-0.124489796,3.804554845,9.06E-05,21.27272727,36.996337,23.30762571,21.27272727,606,2,0,5.118437118
,,,,,,,,,,,
4,6,,,,,,,,,,
,,,,,,,,,,,
0.232075472,-0.107169811,2.71599034,4.71E-05,25.63841808,37.68179815,25.32808649,25.63841808,1710,1,0,5.107095637
,,,,,,,,,,,
4,7,,,,,,,,,,
,,,,,,,,,,,
0.1668,-0.1256,7.096915123,1.65E-05,19.09268293,40.47010731,23.82511609,19.09268293,1584,2,0,5.385794584
,,,,,,,,,,,
4,8,,,,,,,,,,
,,,,,,,,,,,
0.204980843,-0.084291188,2.396805538,7.71E-05,22.53913043,43.36419753,26.36133119,22.53913043,1124,2,0,5.596450617
,,,,,,,,,,,
4,9,,,,,,,,,,
,,,,,,,,,,,
0.245684695,-0.086306099,2.083019421,9.17E-05,17.58940397,38.25301205,22.33696641,17.58940397,1016,1,0,5.261295181
,,,,,,,,,,,
5,0,,,,,,,,,,
,,,,,,,,,,,
0.249734889,-0.103923648,2.425437911,7.73E-05,22.45859873,33.86273398,22.52853308,22.45859873,1194,1,0,4.99092456
,,,,,,,,,,,
5,1,,,,,,,,,,
,,,,,,,,,,,
0.245697897,-0.09751434,2.316113402,0.000141667,20.47619048,39.18604651,23.8648948,20.47619048,674,2,0,5.322093023
,,,,,,,,,,,
5,2,,,,,,,,,,
,,,,,,,,,,,
0.204834606,-0.109414758,3.29329882,0.000121399,25.34693878,42.02898551,26.95036971,25.34693878,522,2,0,5.677938808
,,,,,,,,,,,
5,3,,,,,,,,,,
,,,,,,,,,,,
0.297413793,-0.118773946,2.329745672,8.56E-05,182.7619048,32.82959875,86.2366014,182.7619048,1260,1,0,4.891089109
,,,,,,,,,,,
5,4,,,,,,,,,,
,,,,,,,,,,,
0.188953488,-0.100775194,3.285677024,8.54E-05,18.25263158,40.71510957,23.58709646,18.25263158,706,1,0,5.349480969
,,,,,,,,,,,
5,5,,,,,,,,,,
,,,,,,,,,,,
0.180473373,-0.09270217,3.112324091,8.66E-05,18.82758621,43.34554335,24.86925182,18.82758621,710,3,0,5.68009768
,,,,,,,,,,,
5,6,,,,,,,,,,
,,,,,,,,,,,
0.164141414,-0.101010101,4.199933473,0.000159423,31.15789474,46.28378378,30.97667141,31.15789474,274,2,0,5.766891892
,,,,,,,,,,,
5,8,,,,,,,,,,
,,,,,,,,,,,
0.145402299,-0.156321839,-27.63410965,-6.28E-06,24.6446281,38.29644534,25.17642938,24.6446281,1142,5,0,5.293091885
,,,,,,,,,,,
5,9,,,,,,,,,,
,,,,,,,,,,,
0.211538462,-0.12145749,3.696588177,9.12E-05,24.31884058,36.35280095,24.26865661,24.31884058,610,2,0,5.232419547
,,,,,,,,,,,
6,0,,,,,,,,,,
,,,,,,,,,,,
0.270380435,-0.129528986,2.839208138,6.38E-05,21.54010695,34.40913605,22.3796972,21.54010695,1386,3,0,5.046176763
,,,,,,,,,,,
6,1,,,,,,,,,,
,,,,,,,,,,,
0.222580645,-0.096774194,2.538441361,0.000135276,16.21052632,39.22077922,22.17252221,16.21052632,604,1,0,5.392207792
,,,,,,,,,,,
6,2,,,,,,,,,,
,,,,,,,,,,,
0.242283951,-0.064814815,1.730425032,0.000273872,25.17948718,36.6598778,24.73574599,25.17948718,360,1,0,5.358452138
,,,,,,,,,,,
6,3,,,,,,,,,,
,,,,,,,,,,,
0.189748201,-0.102517986,3.350477054,7.84E-05,24.61333333,36.40303359,24.40654677,24.61333333,672,2,0,5.086673889
,,,,,,,,,,,
6,4,,,,,,,,,,
,,,,,,,,,,,
0.240691489,-0.090425532,2.203525159,0.000199822,24.93617021,41.97952218,26.76627696,24.93617021,492,2,0,5.549488055
,,,,,,,,,,,
6,5,,,,,,,,,,
,,,,,,,,,,,
0.184587814,-0.111111111,4.024335474,0.000131679,16.32786885,37.5502008,21.55122786,16.32786885,374,2,0,5.483935743
,,,,,,,,,,,
6,6,,,,,,,,,,
,,,,,,,,,,,
0.204918033,-0.092896175,2.658512853,0.000306071,21.76,46.69117647,27.38047059,21.76,254,2,0,5.790441176
,,,,,,,,,,,
6,7,,,,,,,,,,
,,,,,,,,,,,
0.250968992,-0.187984496,6.969120121,6.10E-05,15.96521739,36.16557734,20.85231789,15.96521739,664,2,0,5.05664488
,,,,,,,,,,,
6,8,,,,,,,,,,
,,,,,,,,,,,
0.221354167,-0.098958333,2.616999895,0.000318739,23.92,39.7993311,25.48773244,23.92,238,3,0,5.401337793
,,,,,,,,,,,
6,9,,,,,,,,,,
,,,,,,,,,,,
0.186626747,-0.121756487,4.753772873,6.47E-05,18.65882353,46.15384615,25.92506787,18.65882353,732,3,0,5.804539723
,,,,,,,,,,,
7,0,,,,,,,,,,
,,,,,,,,,,,
0.186390533,-0.106508876,3.666620766,0.000236336,25.52380952,37.31343284,25.13489694,25.52380952,200,2,0,5.365671642
,,,,,,,,,,,
7,1,,,,,,,,,,
,,,,,,,,,,,
0.210622711,-0.175824176,11.10494404,6.37E-05,22.13333333,35.14056225,22.90955823,22.13333333,350,4,0,5.048192771
,,,,,,,,,,,
7,2,,,,,,,,,,
,,,,,,,,,,,
0.199172033,-0.141674333,5.927896902,2.64E-05,23.93464052,41.17968323,26.0457295,23.93464052,1508,2,0,5.541234298
,,,,,,,,,,,
7,3,,,,,,,,,,
,,,,,,,,,,,
0.243174924,-0.141557128,3.786032394,5.14E-05,25.31972789,31.21977431,22.61580088,25.31972789,1162,2,0,4.899516389
,,,,,,,,,,,
7,4,,,,,,,,,,
,,,,,,,,,,,
0.20713525,-0.115015974,3.497071864,4.91E-05,21.97202797,33.99108848,22.38524658,21.97202797,1068,1,0,5.075747931
,,,,,,,,,,,
7,5,,,,,,,,,,
,,,,,,,,,,,
0.244329897,-0.086597938,2.098025914,0.00016261,14.04316547,31.25,18.11726619,14.04316547,610,2,0,4.817622951
,,,,,,,,,,,
7,6,,,,,,,,,,
,,,,,,,,,,,
0.245512821,-0.097435897,2.316001675,9.49E-05,25.2231405,30.79947575,22.4090465,25.2231405,940,1,0,4.791612058
,,,,,,,,,,,
7,7,,,,,,,,,,
,,,,,,,,,,,
0.279456193,-0.114803625,2.39448087,0.00024872,29.8974359,35.16295026,26.02415446,29.8974359,410,1,0,5.060034305
,,,,,,,,,,,
7,8,,,,,,,,,,
,,,,,,,,,,,
0.243844697,-0.101325758,2.421909917,6.75E-05,24.14184397,38.83666275,25.19140269,24.14184397,1322,4,0,5.336075206
,,,,,,,,,,,
7,9,,,,,,,,,,
,,,,,,,,,,,
0.214054927,-0.231017771,-26.23964213,-1.37E-05,15.17241379,33.81818182,19.59623824,15.17241379,744,2,0,5.048181818
,,,,,,,,,,,
8,0,,,,,,,,,,
,,,,,,,,,,,
0.292772861,-0.140117994,2.835730216,0.000112577,16.38410596,29.021827,18.16237318,16.38410596,718,3,0,4.797898141
,,,,,,,,,,,
8,1,,,,,,,,,,
,,,,,,,,,,,
0.211705202,-0.13150289,4.279225924,5.79E-05,22.90909091,35.00881834,23.1671637,22.90909091,794,2,0,5.044091711
,,,,,,,,,,,
8,2,,,,,,,,,,
,,,,,,,,,,,
0.171724138,-0.132413793,7.736645296,2.71E-05,16.92198582,41.65968148,23.43266692,16.92198582,994,2,0,5.475272422
,,,,,,,,,,,
8,3,,,,,,,,,,
,,,,,,,,,,,
0.205511811,-0.239370079,-13.13992297,-2.67E-05,16.42335766,34.31111111,20.29378751,16.42335766,772,2,0,5.066666667
,,,,,,,,,,,
8,4,,,,,,,,,,
,,,,,,,,,,,
0.208874459,-0.119047619,3.65056177,9.72E-05,21.5890411,35.53299492,22.84881441,21.5890411,560,1,0,5.121827411
,,,,,,,,,,,
8,5,,,,,,,,,,
,,,,,,,,,,,
0.17611336,-0.12145749,5.444344833,0.000110639,30.37037037,40,28.14814815,30.37037037,328,2,0,5.326829268
,,,,,,,,,,,
8,6,,,,,,,,,,
,,,,,,,,,,,
0.178977273,-0.109848485,4.178021754,6.55E-05,32.18867925,42.32121923,29.80395939,32.18867925,722,2,0,5.484173505
,,,,,,,,,,,
8,7,,,,,,,,,,
,,,,,,,,,,,
0.174375,-0.13625,8.147327283,2.38E-05,21.91735537,37.1040724,23.60857111,21.91735537,984,2,0,5.305429864
,,,,,,,,,,,
8,8,,,,,,,,,,
,,,,,,,,,,,
0.134083728,-0.163112164,-10.23844794,-5.73E-06,14.22266402,32.98853788,18.88448076,14.22266402,2360,2,0,5.043891529
,,,,,,,,,,,
8,9,,,,,,,,,,
,,,,,,,,,,,
0.164258189,-0.124277457,7.216686966,1.93E-05,21.42196532,37.39881274,23.52831122,21.42196532,1386,2,0,5.151645979
,,,,,,,,,,,
9,0,,,,,,,,,,
,,,,,,,,,,,
0.131139489,-0.123772102,34.59530426,3.62E-06,24.27480916,43.27044025,27.01809976,24.27480916,1376,2,0,5.671698113
,,,,,,,,,,,
9,1,,,,,,,,,,
,,,,,,,,,,,
0.181395349,-0.08372093,2.714257925,0.0004543,32.6,37.11656442,27.88662577,32.6,121,2,0,5.346625767
,,,,,,,,,,,
9,2,,,,,,,,,,
,,,,,,,,,,,
0.190993789,-0.113354037,3.919949511,0.000120559,24.92682927,35.61643836,24.21730705,24.92682927,364,1,0,5.252446184
,,,,,,,,,,,
9,3,,,,,,,,,,
,,,,,,,,,,,
0.242349457,-0.117472853,2.881399851,6.16E-05,16.04979253,32.31644261,19.34649405,16.04979253,1250,1,0,5.076008273
,,,,,,,,,,,
9,4,,,,,,,,,,
,,,,,,,,,,,
0.216253444,-0.125803489,3.781684079,4.15E-05,20.14689266,36.96017947,22.84282885,20.14689266,1318,2,0,5.192372406
,,,,,,,,,,,
9,5,,,,,,,,,,
,,,,,,,,,,,
0.198153409,-0.142045455,6.063183076,3.98E-05,23.6969697,36.57289003,24.10794389,23.6969697,858,2,0,5.222506394
,,,,,,,,,,,
9,6,,,,,,,,,,
,,,,,,,,,,,
0.152039007,-0.109042553,6.072023727,1.91E-05,23.92156863,42.67759563,26.6396657,23.92156863,1562,3,0,5.410928962
,,,,,,,,,,,
9,7,,,,,,,,,,
,,,,,,,,,,,
0.180340557,-0.142414861,8.509979696,2.94E-05,20.7184466,38.05060918,23.50762231,20.7184466,812,1,0,5.28022493
,,,,,,,,,,,
9,8,,,,,,,,,,
,,,,,,,,,,,
0.221991701,-0.178423237,9.190265252,3.01E-05,17.79865772,33.93665158,20.69412372,17.79865772,900,1,0,5.029411765
,,,,,,,,,,,
9,9,,,,,,,,,,
,,,,,,,,,,,
0.224212034,-0.14469914,4.63958129,5.70E-05,30.73417722,37.47940692,27.28543365,30.73417722,910,4,0,5.144151565
